id_cliente;probabilidad_abandono;riesgo
3839;0.04;Bajo
3840;0.04;Bajo
3841;0.99;Alto
3842;0.0;
3843;0.89;Alto
3844;0.06;Bajo
3845;0.0;
3846;0.09;Bajo
3847;0.0;
3848;0.98;Alto
3849;0.06;Bajo
3850;0.08;Bajo
3851;0.77;Alto
3852;0.23;Bajo
3853;0.8;Alto
3854;0.1;Bajo
3855;0.01;Bajo
3856;0.35;Medio
3857;0.02;Bajo
3858;0.0;
3859;0.01;Bajo
3860;0.03;Bajo
3861;0.97;Alto
3862;0.05;Bajo
3863;0.02;Bajo
3864;0.16;Bajo
3865;0.88;Alto
3866;0.01;Bajo
3867;0.03;Bajo
3868;0.0;
3869;0.12;Bajo
3870;0.0;
3871;0.05;Bajo
3872;0.09;Bajo
3873;0.11;Bajo
3874;0.0;
3875;1.0;Alto
3876;0.05;Bajo
3877;0.86;Alto
3878;0.18;Bajo
3879;0.21;Bajo
3880;0.02;Bajo
3881;0.02;Bajo
3882;0.78;Alto
3883;0.0;
3884;0.5;Medio
3885;0.2;Bajo
3886;0.77;Alto
3887;0.18;Bajo
3888;0.74;Alto
3889;0.09;Bajo
3890;0.17;Bajo
3891;0.03;Bajo
3892;0.03;Bajo
3893;0.93;Alto
3894;0.89;Alto
3895;0.61;Medio
3896;0.18;Bajo
3897;0.72;Alto
3898;0.0;
3899;0.0;
3900;0.89;Alto
3901;0.1;Bajo
3902;0.8;Alto
3903;0.04;Bajo
3904;0.02;Bajo
3905;0.02;Bajo
3906;0.88;Alto
3907;0.88;Alto
3908;0.1;Bajo
3909;0.02;Bajo
3910;0.1;Bajo
3911;0.03;Bajo
3912;0.68;Medio
3913;0.02;Bajo
3914;0.2;Bajo
3915;0.02;Bajo
3916;0.98;Alto
3917;0.35;Medio
3918;0.18;Bajo
3919;0.14;Bajo
3920;0.0;
3921;0.0;
3922;0.78;Alto
3923;0.93;Alto
3924;0.01;Bajo
3925;0.32;Medio
3926;0.69;Medio
3927;0.21;Bajo
3928;0.1;Bajo
3929;0.61;Medio
3930;0.0;
3931;0.91;Alto
3932;0.17;Bajo
3933;0.0;
3934;0.01;Bajo
3935;0.86;Alto
3936;0.01;Bajo
3937;0.89;Alto
3938;0.84;Alto
3939;0.17;Bajo
3940;0.81;Alto
3941;0.03;Bajo
3942;0.0;
3943;0.04;Bajo
3944;0.03;Bajo
3945;0.39;Medio
3946;0.0;
3947;0.83;Alto
3948;0.17;Bajo
3949;0.83;Alto
3950;0.64;Medio
3951;0.85;Alto
3952;0.0;
3953;0.56;Medio
3954;0.01;Bajo
3955;0.02;Bajo
3956;0.27;Bajo
3957;0.86;Alto
3958;0.02;Bajo
3959;0.0;
3960;0.0;
3961;0.01;Bajo
3962;0.12;Bajo
3963;0.79;Alto
3964;0.29;Bajo
3965;0.02;Bajo
3966;0.99;Alto
3967;0.8;Alto
3968;0.96;Alto
3969;0.83;Alto
3970;0.01;Bajo
3971;0.23;Bajo
3972;0.0;
3973;0.06;Bajo
3974;0.77;Alto
3975;0.62;Medio
3976;0.01;Bajo
3977;0.55;Medio
3978;0.23;Bajo
3979;0.0;
3980;0.71;Alto
3981;0.63;Medio
3982;0.03;Bajo
3983;0.88;Alto
3984;0.51;Medio
3985;0.03;Bajo
3986;0.01;Bajo
3987;0.78;Alto
3988;0.52;Medio
3989;0.05;Bajo
3990;0.82;Alto
3991;0.03;Bajo
3992;0.77;Alto
3993;0.88;Alto
3994;0.95;Alto
3995;0.31;Medio
3996;0.01;Bajo
3997;0.01;Bajo
3998;0.15;Bajo
3999;0.96;Alto
4000;0.19;Bajo
4001;0.03;Bajo
4002;0.68;Medio
4003;0.3;Bajo
4004;0.03;Bajo
4005;0.0;
4006;0.0;
4007;0.02;Bajo
4008;0.98;Alto
4009;0.0;
4010;0.74;Alto
4011;0.74;Alto
4012;0.03;Bajo
4013;0.66;Medio
4014;0.0;
4015;0.11;Bajo
4016;0.92;Alto
4017;0.27;Bajo
4018;0.14;Bajo
4019;0.79;Alto
4020;0.16;Bajo
4021;0.04;Bajo
4022;0.01;Bajo
4023;0.16;Bajo
4024;0.22;Bajo
4025;0.5;Medio
4026;0.03;Bajo
4027;0.03;Bajo
4028;0.69;Medio
4029;0.72;Alto
4030;0.99;Alto
4031;0.01;Bajo
4032;0.0;
4033;0.02;Bajo
4034;0.01;Bajo
4035;0.8;Alto
4036;0.0;
4037;0.02;Bajo
4038;0.97;Alto
4039;0.05;Bajo
4040;0.02;Bajo
4041;0.28;Bajo
4042;0.04;Bajo
4043;0.06;Bajo
4044;0.02;Bajo
4045;0.04;Bajo
4046;0.11;Bajo
4047;0.43;Medio
4048;0.03;Bajo
4049;0.02;Bajo
4050;0.62;Medio
4051;0.74;Alto
4052;0.01;Bajo
4053;0.05;Bajo
4054;0.05;Bajo
4055;0.54;Medio
4056;0.07;Bajo
4057;0.01;Bajo
4058;0.19;Bajo
4059;0.11;Bajo
4060;0.11;Bajo
4061;0.0;
4062;0.0;
4063;0.04;Bajo
4064;0.01;Bajo
4065;0.24;Bajo
4066;0.0;
4067;0.22;Bajo
4068;0.02;Bajo
4069;0.04;Bajo
4070;0.04;Bajo
4071;0.04;Bajo
4072;0.11;Bajo
4073;0.06;Bajo
4074;0.6;Medio
4075;0.0;
4076;0.97;Alto
4077;0.29;Bajo
4078;0.01;Bajo
4079;0.11;Bajo
4080;0.18;Bajo
4081;0.19;Bajo
4082;1.0;Alto
4083;0.09;Bajo
4084;0.17;Bajo
4085;0.07;Bajo
4086;0.15;Bajo
4087;0.1;Bajo
4088;0.0;
4089;0.95;Alto
4090;0.12;Bajo
4091;0.58;Medio
4092;0.01;Bajo
4093;0.03;Bajo
4094;0.05;Bajo
4095;0.28;Bajo
4096;0.05;Bajo
4097;0.94;Alto
4098;0.67;Medio
4099;0.85;Alto
4100;0.23;Bajo
4101;0.01;Bajo
4102;0.01;Bajo
4103;0.24;Bajo
4104;0.1;Bajo
4105;0.08;Bajo
4106;0.24;Bajo
4107;0.0;
4108;0.0;
4109;0.87;Alto
4110;0.24;Bajo
4111;0.81;Alto
4112;0.52;Medio
4113;0.25;Bajo
4114;0.17;Bajo
4115;0.87;Alto
4116;0.28;Bajo
4117;0.01;Bajo
4118;0.02;Bajo
4119;0.04;Bajo
4120;0.01;Bajo
4121;0.04;Bajo
4122;0.26;Bajo
4123;0.1;Bajo
4124;0.0;
4125;0.01;Bajo
4126;0.01;Bajo
4127;0.19;Bajo
4128;0.53;Medio
4129;0.65;Medio
4130;0.0;
4131;0.2;Bajo
4132;0.96;Alto
4133;0.92;Alto
4134;0.01;Bajo
4135;0.01;Bajo
4136;0.05;Bajo
4137;0.93;Alto
4138;0.03;Bajo
4139;0.0;
4140;0.98;Alto
4141;0.69;Medio
4142;0.12;Bajo
4143;0.08;Bajo
4144;0.09;Bajo
4145;0.03;Bajo
4146;0.02;Bajo
4147;0.93;Alto
4148;0.76;Alto
4149;0.01;Bajo
4150;0.1;Bajo
4151;0.02;Bajo
4152;0.94;Alto
4153;0.77;Alto
4154;0.3;Bajo
4155;0.01;Bajo
4156;0.02;Bajo
4157;0.89;Alto
4158;0.22;Bajo
4159;0.09;Bajo
4160;0.08;Bajo
4161;0.0;
4162;0.45;Medio
4163;0.01;Bajo
4164;0.03;Bajo
4165;0.03;Bajo
4166;0.16;Bajo
4167;0.93;Alto
4168;0.31;Medio
4169;0.04;Bajo
4170;0.0;
4171;0.0;
4172;0.11;Bajo
4173;0.01;Bajo
4174;0.18;Bajo
4175;0.01;Bajo
4176;0.71;Alto
4177;0.0;
4178;0.88;Alto
4179;0.02;Bajo
4180;0.78;Alto
4181;0.13;Bajo
4182;0.21;Bajo
4183;0.03;Bajo
4184;0.0;
4185;0.03;Bajo
4186;0.29;Bajo
4187;0.47;Medio
4188;0.86;Alto
4189;0.0;
4190;0.91;Alto
4191;0.02;Bajo
4192;0.42;Medio
4193;0.89;Alto
4194;0.0;
4195;0.18;Bajo
4196;0.82;Alto
4197;0.0;
4198;0.01;Bajo
4199;0.14;Bajo
4200;0.01;Bajo
4201;0.01;Bajo
4202;0.12;Bajo
4203;0.26;Bajo
4204;0.0;
4205;0.01;Bajo
4206;0.06;Bajo
4207;0.08;Bajo
4208;0.11;Bajo
4209;0.12;Bajo
4210;0.85;Alto
4211;0.06;Bajo
4212;0.1;Bajo
4213;0.75;Alto
4214;0.23;Bajo
4215;0.0;
4216;0.29;Bajo
4217;0.24;Bajo
4218;0.02;Bajo
4219;0.04;Bajo
4220;0.0;
4221;0.1;Bajo
4222;0.27;Bajo
4223;0.0;
4224;0.14;Bajo
4225;0.11;Bajo
4226;0.11;Bajo
4227;0.0;
4228;0.07;Bajo
4229;0.0;
4230;0.12;Bajo
4231;0.04;Bajo
4232;0.78;Alto
4233;0.05;Bajo
4234;0.21;Bajo
4235;0.98;Alto
4236;0.01;Bajo
4237;0.04;Bajo
4238;0.01;Bajo
4239;0.96;Alto
4240;0.69;Medio
4241;0.01;Bajo
4242;0.96;Alto
4243;0.02;Bajo
4244;0.68;Medio
4245;0.76;Alto
4246;0.73;Alto
4247;0.01;Bajo
4248;0.18;Bajo
4249;0.27;Bajo
4250;0.03;Bajo
4251;0.03;Bajo
4252;0.0;
4253;0.2;Bajo
4254;0.06;Bajo
4255;0.11;Bajo
4256;0.01;Bajo
4257;0.0;
4258;0.04;Bajo
4259;0.0;
4260;0.75;Alto
4261;0.0;
4262;0.72;Alto
4263;0.24;Bajo
4264;0.01;Bajo
4265;0.78;Alto
4266;0.7;Medio
4267;0.81;Alto
4268;0.1;Bajo
4269;0.05;Bajo
4270;0.01;Bajo
4271;0.69;Medio
4272;0.0;
4273;0.21;Bajo
4274;0.02;Bajo
4275;0.07;Bajo
4276;0.04;Bajo
4277;0.68;Medio
4278;0.65;Medio
4279;0.52;Medio
4280;0.17;Bajo
4281;0.76;Alto
4282;0.03;Bajo
4283;0.03;Bajo
4284;0.02;Bajo
4285;0.06;Bajo
4286;0.83;Alto
4287;0.02;Bajo
4288;0.15;Bajo
4289;0.02;Bajo
4290;0.57;Medio
4291;0.71;Alto
4292;0.7;Medio
4293;0.0;
4294;0.0;
4295;0.01;Bajo
4296;0.03;Bajo
4297;0.8;Alto
4298;0.21;Bajo
4299;0.97;Alto
4300;0.02;Bajo
4301;0.07;Bajo
4302;0.01;Bajo
4303;0.21;Bajo
4304;0.21;Bajo
4305;0.12;Bajo
4306;0.03;Bajo
4307;0.91;Alto
4308;0.89;Alto
4309;0.01;Bajo
4310;0.01;Bajo
4311;0.88;Alto
4312;0.09;Bajo
4313;0.03;Bajo
4314;0.03;Bajo
4315;0.01;Bajo
4316;0.32;Medio
4317;0.34;Medio
4318;0.05;Bajo
4319;0.01;Bajo
4320;0.08;Bajo
4321;0.23;Bajo
4322;0.1;Bajo
4323;0.0;
4324;0.71;Alto
4325;0.0;
4326;0.04;Bajo
4327;0.17;Bajo
4328;0.1;Bajo
4329;0.74;Alto
4330;0.0;
4331;0.08;Bajo
4332;0.77;Alto
4333;0.13;Bajo
4334;0.09;Bajo
4335;0.02;Bajo
4336;0.92;Alto
4337;0.9;Alto
4338;0.0;
4339;0.57;Medio
4340;0.65;Medio
4341;0.79;Alto
4342;0.04;Bajo
4343;0.05;Bajo
4344;0.97;Alto
4345;0.26;Bajo
4346;0.03;Bajo
4347;0.01;Bajo
4348;0.02;Bajo
4349;0.29;Bajo
4350;0.75;Alto
4351;0.88;Alto
4352;0.1;Bajo
4353;0.0;
4354;0.01;Bajo
4355;0.77;Alto
4356;0.06;Bajo
4357;0.01;Bajo
4358;0.27;Bajo
4359;0.15;Bajo
4360;0.87;Alto
4361;0.0;
4362;0.01;Bajo
4363;0.0;
4364;0.94;Alto
4365;0.01;Bajo
4366;0.79;Alto
4367;0.09;Bajo
4368;0.09;Bajo
4369;0.55;Medio
4370;0.01;Bajo
4371;0.01;Bajo
4372;0.0;
4373;0.15;Bajo
4374;0.01;Bajo
4375;0.02;Bajo
4376;0.37;Medio
4377;0.87;Alto
4378;0.52;Medio
4379;0.05;Bajo
4380;0.4;Medio
4381;0.95;Alto
4382;0.0;
4383;0.06;Bajo
4384;0.01;Bajo
4385;0.32;Medio
4386;0.01;Bajo
4387;0.03;Bajo
4388;0.33;Medio
4389;0.02;Bajo
4390;0.11;Bajo
4391;0.19;Bajo
4392;0.22;Bajo
4393;0.87;Alto
4394;0.0;
4395;0.12;Bajo
4396;0.09;Bajo
4397;0.93;Alto
4398;0.01;Bajo
4399;0.04;Bajo
4400;0.01;Bajo
4401;0.0;
4402;0.3;Bajo
4403;0.9;Alto
4404;0.13;Bajo
4405;0.04;Bajo
4406;0.24;Bajo
4407;0.01;Bajo
4408;0.01;Bajo
4409;0.07;Bajo
4410;0.01;Bajo
4411;0.15;Bajo
4412;0.03;Bajo
4413;0.08;Bajo
4414;0.38;Medio
4415;0.02;Bajo
4416;0.72;Alto
4417;0.12;Bajo
4418;0.14;Bajo
4419;0.03;Bajo
4420;0.04;Bajo
4421;0.23;Bajo
4422;0.34;Medio
4423;0.08;Bajo
4424;0.11;Bajo
4425;0.06;Bajo
4426;0.67;Medio
4427;0.01;Bajo
4428;0.02;Bajo
4429;0.0;
4430;0.01;Bajo
4431;0.17;Bajo
4432;0.03;Bajo
4433;0.03;Bajo
4434;0.66;Medio
4435;0.07;Bajo
4436;0.04;Bajo
4437;0.01;Bajo
4438;0.3;Bajo
4439;0.06;Bajo
4440;0.04;Bajo
4441;0.88;Alto
4442;0.83;Alto
4443;0.14;Bajo
4444;0.75;Alto
4445;0.81;Alto
4446;0.0;
4447;0.64;Medio
4448;0.12;Bajo
4449;0.04;Bajo
4450;0.66;Medio
4451;0.15;Bajo
4452;0.61;Medio
4453;0.23;Bajo
4454;0.34;Medio
4455;0.65;Medio
4456;0.18;Bajo
4457;0.59;Medio
4458;0.05;Bajo
4459;0.72;Alto
4460;0.02;Bajo
4461;0.73;Alto
4462;0.1;Bajo
4463;0.09;Bajo
4464;0.03;Bajo
4465;0.04;Bajo
4466;0.21;Bajo
4467;0.19;Bajo
4468;0.03;Bajo
4469;0.06;Bajo
4470;0.04;Bajo
4471;0.05;Bajo
4472;0.01;Bajo
4473;0.39;Medio
4474;0.15;Bajo
4475;0.05;Bajo
4476;0.03;Bajo
4477;0.25;Bajo
4478;0.17;Bajo
4479;0.8;Alto
4480;0.03;Bajo
4481;0.61;Medio
4482;0.05;Bajo
4483;0.05;Bajo
4484;0.63;Medio
4485;0.05;Bajo
4486;0.16;Bajo
4487;0.0;
4488;0.09;Bajo
4489;0.92;Alto
4490;0.73;Alto
4491;0.18;Bajo
4492;0.17;Bajo
4493;0.02;Bajo
4494;0.11;Bajo
4495;0.06;Bajo
4496;0.01;Bajo
4497;0.42;Medio
4498;0.07;Bajo
4499;0.62;Medio
4500;0.76;Alto
4501;0.89;Alto
4502;0.08;Bajo
4503;0.58;Medio
4504;0.51;Medio
4505;0.14;Bajo
4506;0.1;Bajo
4507;0.11;Bajo
4508;0.61;Medio
4509;0.85;Alto
4510;0.83;Alto
4511;0.74;Alto
4512;0.14;Bajo
4513;0.77;Alto
4514;0.0;
4515;0.03;Bajo
4516;0.05;Bajo
4517;0.64;Medio
4518;0.1;Bajo
4519;0.0;
4520;0.04;Bajo
4521;0.84;Alto
4522;0.29;Bajo
4523;0.08;Bajo
4524;0.04;Bajo
4525;0.01;Bajo
4526;0.0;
4527;0.32;Medio
4528;0.11;Bajo
4529;0.16;Bajo
4530;0.69;Medio
4531;0.04;Bajo
4532;0.04;Bajo
4533;0.8;Alto
4534;0.12;Bajo
4535;0.17;Bajo
4536;0.19;Bajo
4537;0.03;Bajo
4538;0.79;Alto
4539;0.31;Medio
4540;0.04;Bajo
4541;0.82;Alto
4542;0.01;Bajo
4543;0.0;
4544;0.85;Alto
4545;0.39;Medio
4546;0.02;Bajo
4547;0.04;Bajo
4548;0.02;Bajo
4549;0.31;Medio
4550;0.09;Bajo
4551;0.0;
4552;0.0;
4553;0.02;Bajo
4554;0.0;
4555;0.02;Bajo
4556;0.08;Bajo
4557;0.01;Bajo
4558;0.0;
4559;0.36;Medio
4560;0.02;Bajo
4561;0.72;Alto
4562;0.0;
4563;0.0;
4564;0.09;Bajo
4565;0.12;Bajo
4566;0.09;Bajo
4567;0.07;Bajo
4568;0.0;
4569;0.04;Bajo
4570;0.02;Bajo
4571;0.51;Medio
4572;0.03;Bajo
4573;0.45;Medio
4574;0.37;Medio
4575;0.12;Bajo
4576;0.01;Bajo
4577;0.0;
4578;0.02;Bajo
4579;0.13;Bajo
4580;0.78;Alto
4581;0.14;Bajo
4582;0.0;
4583;0.71;Alto
4584;0.03;Bajo
4585;0.77;Alto
4586;0.04;Bajo
4587;0.04;Bajo
4588;0.03;Bajo
4589;0.44;Medio
4590;0.01;Bajo
4591;0.06;Bajo
4592;0.21;Bajo
4593;0.0;
4594;0.01;Bajo
4595;0.02;Bajo
4596;0.06;Bajo
4597;0.03;Bajo
4598;0.01;Bajo
4599;0.02;Bajo
4600;0.03;Bajo
4601;0.0;
4602;0.23;Bajo
4603;0.75;Alto
4604;0.02;Bajo
4605;0.77;Alto
4606;0.74;Alto
4607;0.07;Bajo
4608;0.8;Alto
4609;0.61;Medio
4610;0.21;Bajo
4611;0.03;Bajo
4612;0.05;Bajo
4613;0.14;Bajo
4614;0.87;Alto
4615;0.24;Bajo
4616;0.79;Alto
4617;0.82;Alto
4618;0.01;Bajo
4619;0.56;Medio
4620;0.0;
4621;0.21;Bajo
4622;0.9;Alto
4623;0.02;Bajo
4624;0.24;Bajo
4625;0.38;Medio
4626;0.0;
4627;0.19;Bajo
4628;0.08;Bajo
4629;0.1;Bajo
4630;0.13;Bajo
4631;0.24;Bajo
4632;0.2;Bajo
4633;0.03;Bajo
4634;0.0;
4635;0.14;Bajo
4636;0.06;Bajo
4637;0.67;Medio
4638;0.21;Bajo
4639;0.96;Alto
4640;0.05;Bajo
4641;0.03;Bajo
4642;0.0;
4643;0.23;Bajo
4644;0.0;
4645;0.14;Bajo
4646;0.2;Bajo
4647;0.07;Bajo
4648;0.22;Bajo
4649;0.15;Bajo
4650;0.06;Bajo
4651;0.0;
4652;0.13;Bajo
4653;0.15;Bajo
4654;0.01;Bajo
4655;0.0;
4656;0.12;Bajo
4657;0.03;Bajo
4658;0.0;
4659;0.02;Bajo
4660;0.05;Bajo
4661;0.04;Bajo
4662;0.31;Medio
4663;0.13;Bajo
4664;0.73;Alto
4665;0.22;Bajo
4666;0.11;Bajo
4667;0.01;Bajo
4668;0.02;Bajo
4669;0.14;Bajo
4670;0.0;
4671;0.0;
4672;0.87;Alto
4673;0.13;Bajo
4674;0.82;Alto
4675;0.01;Bajo
4676;0.15;Bajo
4677;0.03;Bajo
4678;0.05;Bajo
4679;0.04;Bajo
4680;0.96;Alto
4681;0.99;Alto
4682;0.01;Bajo
4683;0.03;Bajo
4684;0.16;Bajo
4685;0.01;Bajo
4686;0.69;Medio
4687;0.02;Bajo
4688;0.54;Medio
4689;0.0;
4690;0.01;Bajo
4691;0.02;Bajo
4692;0.05;Bajo
4693;0.0;
4694;0.55;Medio
4695;0.08;Bajo
4696;0.0;
4697;0.02;Bajo
4698;0.02;Bajo
4699;0.03;Bajo
4700;0.76;Alto
4701;0.13;Bajo
4702;0.04;Bajo
4703;0.01;Bajo
4704;0.91;Alto
4705;0.01;Bajo
4706;0.14;Bajo
4707;0.74;Alto
4708;0.76;Alto
4709;0.05;Bajo
4710;0.09;Bajo
4711;0.21;Bajo
4712;0.0;
4713;0.07;Bajo
4714;0.03;Bajo
4715;0.09;Bajo
4716;0.02;Bajo
4717;0.2;Bajo
4718;0.0;
4719;0.13;Bajo
4720;0.67;Medio
4721;0.45;Medio
4722;0.0;
4723;0.92;Alto
4724;0.12;Bajo
4725;0.8;Alto
4726;0.65;Medio
4727;0.26;Bajo
4728;0.3;Bajo
4729;0.0;
4730;0.05;Bajo
4731;0.0;
4732;0.04;Bajo
4733;0.76;Alto
4734;0.16;Bajo
4735;0.0;
4736;0.09;Bajo
4737;0.0;
4738;0.76;Alto
4739;0.04;Bajo
4740;0.82;Alto
4741;0.08;Bajo
4742;0.0;
4743;0.03;Bajo
4744;0.13;Bajo
4745;0.03;Bajo
4746;0.0;
4747;0.0;
4748;0.03;Bajo
4749;0.05;Bajo
4750;0.04;Bajo
4751;0.01;Bajo
4752;0.22;Bajo
4753;0.01;Bajo
4754;0.25;Bajo
4755;0.76;Alto
4756;0.02;Bajo
4757;0.84;Alto
4758;0.04;Bajo
4759;0.74;Alto
4760;0.49;Medio
4761;0.05;Bajo
4762;0.04;Bajo
4763;0.01;Bajo
4764;0.04;Bajo
4765;0.9;Alto
4766;0.0;
4767;0.01;Bajo
4768;0.2;Bajo
4769;0.77;Alto
4770;0.41;Medio
4771;0.02;Bajo
4772;0.01;Bajo
4773;0.02;Bajo
4774;0.15;Bajo
4775;0.8;Alto
4776;0.03;Bajo
4777;0.09;Bajo
4778;0.02;Bajo
4779;0.05;Bajo
4780;0.22;Bajo
4781;0.97;Alto
4782;0.25;Bajo
4783;0.05;Bajo
4784;0.0;
4785;0.06;Bajo
4786;0.02;Bajo
4787;0.14;Bajo
4788;0.0;
4789;0.34;Medio
4790;0.16;Bajo
4791;0.77;Alto
4792;0.0;
4793;0.01;Bajo
4794;0.07;Bajo
4795;0.11;Bajo
4796;0.0;
4797;0.93;Alto
4798;0.07;Bajo
4799;0.0;
4800;0.01;Bajo
4801;0.05;Bajo
4802;0.03;Bajo
4803;0.22;Bajo
4804;0.85;Alto
4805;0.05;Bajo
4806;0.3;Bajo
4807;0.07;Bajo
4808;0.09;Bajo
4809;0.01;Bajo
4810;0.0;
4811;0.0;
4812;0.0;
4813;0.0;
4814;0.01;Bajo
4815;0.86;Alto
4816;0.1;Bajo
4817;0.03;Bajo
4818;0.64;Medio
4819;0.29;Bajo
4820;0.01;Bajo
4821;0.84;Alto
4822;0.01;Bajo
4823;0.19;Bajo
4824;0.06;Bajo
4825;0.26;Bajo
4826;0.64;Medio
4827;0.14;Bajo
4828;0.23;Bajo
4829;0.92;Alto
4830;0.93;Alto
4831;0.0;
4832;0.0;
4833;0.87;Alto
4834;0.72;Alto
4835;0.0;
4836;0.11;Bajo
4837;0.03;Bajo
4838;0.94;Alto
4839;0.28;Bajo
4840;0.04;Bajo
4841;0.17;Bajo
4842;0.93;Alto
4843;0.02;Bajo
4844;0.02;Bajo
4845;0.91;Alto
4846;0.0;
4847;0.0;
4848;0.19;Bajo
4849;0.89;Alto
4850;0.71;Alto
4851;0.03;Bajo
4852;0.16;Bajo
4853;0.02;Bajo
4854;0.02;Bajo
4855;0.2;Bajo
4856;0.2;Bajo
4857;0.0;
4858;0.99;Alto
4859;0.01;Bajo
4860;0.05;Bajo
4861;0.01;Bajo
4862;0.96;Alto
4863;0.24;Bajo
4864;0.77;Alto
4865;0.06;Bajo
4866;0.71;Alto
4867;0.09;Bajo
4868;0.01;Bajo
4869;0.91;Alto
4870;0.02;Bajo
4871;0.79;Alto
4872;0.34;Medio
4873;0.03;Bajo
4874;0.01;Bajo
4875;0.1;Bajo
4876;0.14;Bajo
4877;0.38;Medio
4878;0.0;
4879;0.0;
4880;0.18;Bajo
4881;0.77;Alto
4882;0.0;
4883;0.0;
4884;0.65;Medio
4885;0.46;Medio
4886;0.05;Bajo
4887;0.25;Bajo
4888;0.04;Bajo
4889;0.0;
4890;0.0;
4891;0.02;Bajo
4892;0.04;Bajo
4893;0.21;Bajo
4894;0.02;Bajo
4895;0.07;Bajo
4896;0.01;Bajo
4897;0.99;Alto
4898;0.76;Alto
4899;0.0;
4900;0.04;Bajo
4901;0.9;Alto
4902;0.71;Alto
4903;0.96;Alto
4904;0.71;Alto
4905;0.06;Bajo
4906;0.71;Alto
4907;0.33;Medio
4908;0.96;Alto
4909;0.0;
4910;0.0;
4911;0.03;Bajo
4912;0.93;Alto
4913;0.78;Alto
4914;0.01;Bajo
4915;0.89;Alto
4916;0.77;Alto
4917;0.08;Bajo
4918;0.3;Bajo
4919;0.81;Alto
4920;0.06;Bajo
4921;0.09;Bajo
4922;0.44;Medio
4923;0.13;Bajo
4924;0.0;
4925;0.15;Bajo
4926;0.0;
4927;0.15;Bajo
4928;0.02;Bajo
4929;0.82;Alto
4930;0.8;Alto
4931;0.54;Medio
4932;0.8;Alto
4933;0.1;Bajo
4934;0.85;Alto
4935;0.68;Medio
4936;0.84;Alto
4937;0.85;Alto
4938;0.02;Bajo
4939;0.0;
4940;0.0;
4941;0.05;Bajo
4942;0.16;Bajo
4943;0.3;Bajo
4944;0.02;Bajo
4945;0.16;Bajo
4946;0.05;Bajo
4947;0.21;Bajo
4948;0.01;Bajo
4949;0.03;Bajo
4950;0.19;Bajo
4951;0.24;Bajo
4952;0.07;Bajo
4953;0.02;Bajo
4954;0.04;Bajo
4955;0.46;Medio
4956;0.01;Bajo
4957;0.07;Bajo
4958;0.08;Bajo
4959;0.02;Bajo
4960;0.02;Bajo
4961;0.96;Alto
4962;0.26;Bajo
4963;0.0;
4964;0.0;
4965;0.19;Bajo
4966;0.45;Medio
4967;0.02;Bajo
4968;0.48;Medio
4969;0.7;Medio
4970;0.06;Bajo
4971;0.9;Alto
4972;0.12;Bajo
4973;0.04;Bajo
4974;0.11;Bajo
4975;0.29;Bajo
4976;0.17;Bajo
4977;0.03;Bajo
4978;0.08;Bajo
4979;0.66;Medio
4980;0.76;Alto
4981;0.0;
4982;0.04;Bajo
4983;0.1;Bajo
4984;0.78;Alto
4985;0.31;Medio
4986;0.0;
4987;0.0;
4988;0.32;Medio
4989;0.0;
4990;0.09;Bajo
4991;0.08;Bajo
4992;0.04;Bajo
4993;0.02;Bajo
4994;0.09;Bajo
4995;0.04;Bajo
4996;0.05;Bajo
4997;0.05;Bajo
4998;0.2;Bajo
4999;0.08;Bajo
5000;0.75;Alto
