id_cliente;cluster;nombre_segmento;recencia;frecuencia;monto
3827;0;Leales / Frecuentes;95;7;246.04000000000002
3828;2;Campeones / VIP;84;9;282.9
3829;2;Campeones / VIP;183;10;548.5
3830;0;Leales / Frecuentes;79;6;301.32
3831;2;Campeones / VIP;22;11;361.4
3832;0;Leales / Frecuentes;20;4;58.300000000000004
3833;0;Leales / Frecuentes;167;7;98.10000000000001
3834;1;En Riesgo / Inactivos;153;4;1138.8
3835;2;Campeones / VIP;72;12;395.752
3836;0;Leales / Frecuentes;171;6;204.1
3837;1;En Riesgo / Inactivos;16;17;589.6999999999999
3838;0;Leales / Frecuentes;111;7;158.1
3839;1;En Riesgo / Inactivos;45;19;541.0
3840;2;Campeones / VIP;73;8;304.8
3841;3;Nuevos / Esporádicos;645;1;14.3
3842;2;Campeones / VIP;25;12;434.61
3843;3;Nuevos / Esporádicos;350;2;103.0
3844;1;En Riesgo / Inactivos;26;9;758.4
3845;1;En Riesgo / Inactivos;67;12;791.31
3846;2;Campeones / VIP;65;7;396.59999999999997
3847;1;En Riesgo / Inactivos;29;18;535.43
3848;3;Nuevos / Esporádicos;645;1;38.7
3849;0;Leales / Frecuentes;52;7;221.004
3850;0;Leales / Frecuentes;21;6;216.6
3851;0;Leales / Frecuentes;196;5;226.9
3852;0;Leales / Frecuentes;109;4;227.1
3853;0;Leales / Frecuentes;214;3;62.3
3854;0;Leales / Frecuentes;8;5;111.6
3855;2;Campeones / VIP;11;11;557.93
3856;0;Leales / Frecuentes;152;2;44.7
3857;2;Campeones / VIP;4;11;491.95
3858;1;En Riesgo / Inactivos;23;15;642.7
3859;1;En Riesgo / Inactivos;108;12;722.3
3860;2;Campeones / VIP;52;9;303.0
3861;3;Nuevos / Esporádicos;645;1;29.9
3862;2;Campeones / VIP;8;6;419.1
3863;2;Campeones / VIP;21;9;215.5
3864;0;Leales / Frecuentes;167;6;231.3
3865;0;Leales / Frecuentes;261;2;156.9
3866;2;Campeones / VIP;168;14;471.09999999999997
3867;2;Campeones / VIP;45;8;422.29999999999995
3868;1;En Riesgo / Inactivos;1;16;688.6
3869;0;Leales / Frecuentes;62;5;185.4
3870;1;En Riesgo / Inactivos;4;23;1007.61
3871;2;Campeones / VIP;53;12;385.8
3872;0;Leales / Frecuentes;43;4;206.565
3873;2;Campeones / VIP;52;9;382.4
3874;2;Campeones / VIP;5;12;455.2
3875;3;Nuevos / Esporádicos;644;1;17.8
3876;0;Leales / Frecuentes;151;9;122.2
3877;0;Leales / Frecuentes;180;3;37.0
3878;0;Leales / Frecuentes;91;4;101.3
3879;2;Campeones / VIP;9;14;400.751
3880;2;Campeones / VIP;28;9;336.3
3881;2;Campeones / VIP;66;10;422.21
3882;0;Leales / Frecuentes;235;4;131.92000000000002
3883;1;En Riesgo / Inactivos;28;13;704.6
3884;0;Leales / Frecuentes;7;3;51.7
3885;2;Campeones / VIP;173;7;535.8000000000001
3886;3;Nuevos / Esporádicos;338;2;24.0
3887;0;Leales / Frecuentes;8;3;70.1
3888;3;Nuevos / Esporádicos;293;3;46.800000000000004
3889;0;Leales / Frecuentes;7;5;269.8
3890;0;Leales / Frecuentes;37;4;26.200000000000003
3891;2;Campeones / VIP;147;9;387.7
3892;0;Leales / Frecuentes;85;6;198.4
3893;3;Nuevos / Esporádicos;538;2;61.199999999999996
3894;0;Leales / Frecuentes;180;3;171.6
3895;0;Leales / Frecuentes;20;3;30.5
3896;2;Campeones / VIP;32;10;358.96
3897;3;Nuevos / Esporádicos;322;3;130.5
3898;1;En Riesgo / Inactivos;8;14;540.4
3899;2;Campeones / VIP;106;9;250.92000000000002
3900;3;Nuevos / Esporádicos;427;3;84.71000000000001
3901;0;Leales / Frecuentes;91;5;177.5
3902;0;Leales / Frecuentes;252;2;22.6
3903;0;Leales / Frecuentes;97;5;97.0
3904;2;Campeones / VIP;43;11;232.9
3905;0;Leales / Frecuentes;86;8;195.2
3906;0;Leales / Frecuentes;270;4;77.1
3907;0;Leales / Frecuentes;246;4;76.0
3908;0;Leales / Frecuentes;171;7;281.7
3909;1;En Riesgo / Inactivos;6;15;877.2
3910;0;Leales / Frecuentes;25;5;174.6
3911;2;Campeones / VIP;4;7;460.00000000000006
3912;0;Leales / Frecuentes;20;4;93.8
3913;2;Campeones / VIP;31;7;294.59999999999997
3914;0;Leales / Frecuentes;121;4;199.6
3915;2;Campeones / VIP;64;9;140.0
3916;3;Nuevos / Esporádicos;643;1;8.9
3917;0;Leales / Frecuentes;180;4;196.2
3918;0;Leales / Frecuentes;140;6;173.1
3919;0;Leales / Frecuentes;140;5;161.38
3920;1;En Riesgo / Inactivos;6;13;655.3
3921;1;En Riesgo / Inactivos;11;18;774.13
3922;0;Leales / Frecuentes;249;4;157.79999999999998
3923;3;Nuevos / Esporádicos;643;1;12.600000000000001
3924;2;Campeones / VIP;22;8;221.9
3925;0;Leales / Frecuentes;77;3;49.019999999999996
3926;2;Campeones / VIP;243;8;359.9
3927;0;Leales / Frecuentes;163;3;39.1
3928;0;Leales / Frecuentes;59;4;114.60000000000001
3929;2;Campeones / VIP;223;8;293.7
3930;1;En Riesgo / Inactivos;22;12;607.4
3931;3;Nuevos / Esporádicos;351;2;143.1
3932;0;Leales / Frecuentes;22;3;360.6
3933;1;En Riesgo / Inactivos;6;23;1025.3
3934;0;Leales / Frecuentes;118;8;171.1
3935;0;Leales / Frecuentes;24;2;93.5
3936;2;Campeones / VIP;28;9;620.5
3937;3;Nuevos / Esporádicos;509;2;42.3
3938;3;Nuevos / Esporádicos;537;2;60.5
3939;0;Leales / Frecuentes;172;3;28.5
3940;3;Nuevos / Esporádicos;472;3;122.8
3941;2;Campeones / VIP;1;7;394.7
3942;1;En Riesgo / Inactivos;19;17;722.2
3943;2;Campeones / VIP;15;7;257.7
3944;2;Campeones / VIP;16;12;374.972
3945;2;Campeones / VIP;32;6;378.86
3946;2;Campeones / VIP;23;12;483.836
3947;0;Leales / Frecuentes;255;5;154.9
3948;0;Leales / Frecuentes;87;4;141.3
3949;0;Leales / Frecuentes;177;2;53.6
3950;3;Nuevos / Esporádicos;318;3;115.39999999999999
3951;3;Nuevos / Esporádicos;439;2;82.4
3952;1;En Riesgo / Inactivos;42;14;547.1
3953;3;Nuevos / Esporádicos;312;3;43.0
3954;1;En Riesgo / Inactivos;15;18;659.5
3955;1;En Riesgo / Inactivos;9;11;743.148
3956;3;Nuevos / Esporádicos;420;3;464.1
3957;0;Leales / Frecuentes;199;3;158.9
3958;2;Campeones / VIP;21;9;273.8
3959;1;En Riesgo / Inactivos;6;16;1295.8
3960;1;En Riesgo / Inactivos;10;15;690.8100000000001
3961;2;Campeones / VIP;40;12;401.81
3962;0;Leales / Frecuentes;72;4;148.7
3963;0;Leales / Frecuentes;253;4;152.9
3964;0;Leales / Frecuentes;113;3;59.5
3965;0;Leales / Frecuentes;114;8;161.1
3966;3;Nuevos / Esporádicos;642;1;65.3
3967;0;Leales / Frecuentes;181;5;123.3
3968;3;Nuevos / Esporádicos;375;2;41.8
3969;3;Nuevos / Esporádicos;366;2;34.3
3970;2;Campeones / VIP;124;14;451.55
3971;0;Leales / Frecuentes;53;5;196.51
3972;2;Campeones / VIP;8;9;256.75
3973;0;Leales / Frecuentes;0;5;353.7
3974;0;Leales / Frecuentes;207;4;99.8
3975;3;Nuevos / Esporádicos;356;2;45.5
3976;2;Campeones / VIP;15;10;405.4
3977;0;Leales / Frecuentes;131;3;95.9
3978;0;Leales / Frecuentes;158;4;75.8
3979;0;Leales / Frecuentes;8;7;135.92
3980;2;Campeones / VIP;188;8;397.5
3981;2;Campeones / VIP;182;10;372.704
3982;2;Campeones / VIP;23;12;373.0
3983;0;Leales / Frecuentes;190;4;79.6
3984;3;Nuevos / Esporádicos;465;3;53.1
3985;1;En Riesgo / Inactivos;50;10;877.8
3986;2;Campeones / VIP;64;16;367.045
3987;3;Nuevos / Esporádicos;510;5;147.3
3988;0;Leales / Frecuentes;185;3;45.0
3989;2;Campeones / VIP;6;8;236.3
3990;0;Leales / Frecuentes;248;4;77.9
3991;0;Leales / Frecuentes;73;6;141.5
3992;0;Leales / Frecuentes;227;4;54.36
3993;0;Leales / Frecuentes;235;2;110.62
3994;3;Nuevos / Esporádicos;393;2;33.0
3995;0;Leales / Frecuentes;15;6;252.5
3996;2;Campeones / VIP;1;12;386.3
3997;0;Leales / Frecuentes;82;7;155.02
3998;0;Leales / Frecuentes;209;8;160.164
3999;3;Nuevos / Esporádicos;318;2;24.9
4000;1;En Riesgo / Inactivos;23;13;539.6
4001;2;Campeones / VIP;140;9;251.6
4002;0;Leales / Frecuentes;271;6;163.5
4003;0;Leales / Frecuentes;59;2;15.3
4004;0;Leales / Frecuentes;43;7;244.36499999999998
4005;1;En Riesgo / Inactivos;32;13;945.2
4006;2;Campeones / VIP;19;13;395.42999999999995
4007;2;Campeones / VIP;102;11;292.636
4008;3;Nuevos / Esporádicos;641;1;10.5
4009;2;Campeones / VIP;32;7;352.7
4010;0;Leales / Frecuentes;102;2;21.3
4011;3;Nuevos / Esporádicos;389;5;276.7
4012;2;Campeones / VIP;71;12;269.2
4013;3;Nuevos / Esporádicos;338;5;121.3
4014;1;En Riesgo / Inactivos;87;17;847.6
4015;0;Leales / Frecuentes;109;4;75.5
4016;3;Nuevos / Esporádicos;375;2;72.3
4017;3;Nuevos / Esporádicos;323;4;74.2
4018;0;Leales / Frecuentes;30;6;197.6
4019;3;Nuevos / Esporádicos;567;2;7.0
4020;0;Leales / Frecuentes;139;4;50.9
4021;1;En Riesgo / Inactivos;18;18;1018.0
4022;2;Campeones / VIP;98;7;303.01
4023;0;Leales / Frecuentes;75;3;20.0
4024;0;Leales / Frecuentes;0;4;103.3
4025;0;Leales / Frecuentes;152;3;58.0
4026;0;Leales / Frecuentes;69;7;179.11
4027;0;Leales / Frecuentes;20;8;173.0
4028;0;Leales / Frecuentes;249;4;314.8
4029;3;Nuevos / Esporádicos;601;3;59.3
4030;3;Nuevos / Esporádicos;641;1;14.4
4031;0;Leales / Frecuentes;11;6;173.44
4032;0;Leales / Frecuentes;160;8;204.21
4033;2;Campeones / VIP;40;10;350.7
4034;2;Campeones / VIP;11;9;309.2
4035;0;Leales / Frecuentes;228;5;146.5
4036;1;En Riesgo / Inactivos;8;16;764.2
4037;2;Campeones / VIP;27;9;603.9
4038;3;Nuevos / Esporádicos;641;1;47.7
4039;2;Campeones / VIP;35;7;410.40999999999997
4040;2;Campeones / VIP;12;9;331.2
4041;0;Leales / Frecuentes;140;2;45.5
4042;2;Campeones / VIP;123;11;422.2
4043;2;Campeones / VIP;2;7;559.3
4044;0;Leales / Frecuentes;73;6;138.24
4045;2;Campeones / VIP;101;9;229.7
4046;0;Leales / Frecuentes;136;4;297.65999999999997
4047;2;Campeones / VIP;26;6;433.8
4048;0;Leales / Frecuentes;61;8;165.29999999999998
4049;2;Campeones / VIP;10;8;214.0
4050;3;Nuevos / Esporádicos;369;4;118.89999999999999
4051;3;Nuevos / Esporádicos;328;3;93.70000000000002
4052;0;Leales / Frecuentes;53;8;172.7
4053;0;Leales / Frecuentes;32;6;165.1
4054;0;Leales / Frecuentes;68;6;312.40000000000003
4055;0;Leales / Frecuentes;163;3;220.0
4056;0;Leales / Frecuentes;86;4;272.7
4057;2;Campeones / VIP;23;10;463.736
4058;0;Leales / Frecuentes;139;3;126.20000000000002
4059;0;Leales / Frecuentes;2;6;224.1
4060;2;Campeones / VIP;8;5;471.484
4061;2;Campeones / VIP;11;8;202.9
4062;1;En Riesgo / Inactivos;10;16;456.82
4063;2;Campeones / VIP;69;9;544.3
4064;0;Leales / Frecuentes;100;6;235.2
4065;0;Leales / Frecuentes;83;3;89.30000000000001
4066;1;En Riesgo / Inactivos;2;22;759.73
4067;0;Leales / Frecuentes;29;5;121.1
4068;2;Campeones / VIP;10;8;322.09999999999997
4069;2;Campeones / VIP;12;10;255.26000000000002
4070;0;Leales / Frecuentes;134;7;149.4
4071;2;Campeones / VIP;44;8;383.1
4072;0;Leales / Frecuentes;123;5;203.495
4073;0;Leales / Frecuentes;21;6;133.7
4074;0;Leales / Frecuentes;38;3;48.3
4075;2;Campeones / VIP;128;13;433.548
4076;3;Nuevos / Esporádicos;640;1;3.2
4077;0;Leales / Frecuentes;46;2;117.6
4078;2;Campeones / VIP;68;10;223.70000000000002
4079;2;Campeones / VIP;7;8;285.2
4080;0;Leales / Frecuentes;73;3;94.0
4081;0;Leales / Frecuentes;194;6;223.1
4082;3;Nuevos / Esporádicos;640;1;5.9
4083;0;Leales / Frecuentes;118;6;319.6
4084;0;Leales / Frecuentes;20;6;209.292
4085;0;Leales / Frecuentes;12;4;70.1
4086;0;Leales / Frecuentes;5;5;171.8
4087;0;Leales / Frecuentes;29;5;147.65
4088;2;Campeones / VIP;99;12;354.29999999999995
4089;3;Nuevos / Esporádicos;640;1;46.099999999999994
4090;2;Campeones / VIP;26;7;676.1
4091;0;Leales / Frecuentes;182;6;217.0
4092;2;Campeones / VIP;78;7;277.1
4093;2;Campeones / VIP;39;9;215.0
4094;0;Leales / Frecuentes;165;6;98.42
4095;2;Campeones / VIP;63;6;650.4000000000001
4096;0;Leales / Frecuentes;72;7;101.3
4097;3;Nuevos / Esporádicos;451;2;146.39999999999998
4098;0;Leales / Frecuentes;274;5;229.0
4099;3;Nuevos / Esporádicos;587;2;60.4
4100;2;Campeones / VIP;26;4;776.9000000000001
4101;2;Campeones / VIP;71;9;397.4
4102;1;En Riesgo / Inactivos;2;13;524.836
4103;2;Campeones / VIP;8;10;360.76
4104;2;Campeones / VIP;0;10;447.37199999999996
4105;0;Leales / Frecuentes;59;5;108.6
4106;0;Leales / Frecuentes;27;2;56.8
4107;2;Campeones / VIP;2;14;440.0
4108;2;Campeones / VIP;156;12;516.065
4109;3;Nuevos / Esporádicos;639;1;42.9
4110;2;Campeones / VIP;40;6;594.2
4111;0;Leales / Frecuentes;190;4;156.4
4112;0;Leales / Frecuentes;34;3;140.2
4113;0;Leales / Frecuentes;68;3;80.7
4114;0;Leales / Frecuentes;102;3;127.2
4115;3;Nuevos / Esporádicos;490;2;56.8
4116;0;Leales / Frecuentes;40;3;354.89
4117;1;En Riesgo / Inactivos;4;23;997.048
4118;2;Campeones / VIP;143;8;270.59999999999997
4119;2;Campeones / VIP;71;8;361.4
4120;2;Campeones / VIP;58;10;276.57
4121;0;Leales / Frecuentes;55;7;146.6
4122;3;Nuevos / Esporádicos;327;3;86.79999999999998
4123;0;Leales / Frecuentes;29;6;302.945
4124;2;Campeones / VIP;8;14;321.9
4125;2;Campeones / VIP;19;11;416.37
4126;2;Campeones / VIP;8;8;251.81
4127;0;Leales / Frecuentes;115;3;182.29999999999998
4128;0;Leales / Frecuentes;249;3;99.9
4129;3;Nuevos / Esporádicos;445;6;303.8
4130;1;En Riesgo / Inactivos;7;17;711.658
4131;0;Leales / Frecuentes;69;4;34.6
4132;3;Nuevos / Esporádicos;639;1;75.1
4133;3;Nuevos / Esporádicos;451;2;10.9
4134;1;En Riesgo / Inactivos;48;11;765.8
4135;2;Campeones / VIP;139;7;339.1
4136;2;Campeones / VIP;50;8;346.61
4137;3;Nuevos / Esporádicos;368;2;55.7
4138;0;Leales / Frecuentes;4;7;212.465
4139;2;Campeones / VIP;113;13;514.6999999999999
4140;3;Nuevos / Esporádicos;639;1;56.699999999999996
4141;0;Leales / Frecuentes;188;7;163.6
4142;3;Nuevos / Esporádicos;387;6;92.10000000000001
4143;2;Campeones / VIP;20;7;315.3
4144;0;Leales / Frecuentes;75;4;64.0
4145;0;Leales / Frecuentes;57;6;70.9
4146;2;Campeones / VIP;161;11;393.3
4147;3;Nuevos / Esporádicos;638;1;31.9
4148;3;Nuevos / Esporádicos;309;5;128.5
4149;2;Campeones / VIP;9;9;264.73
4150;0;Leales / Frecuentes;58;6;240.2
4151;2;Campeones / VIP;69;9;581.625
4152;3;Nuevos / Esporádicos;343;2;121.2
4153;0;Leales / Frecuentes;211;6;324.8
4154;0;Leales / Frecuentes;12;3;58.3
4155;2;Campeones / VIP;17;10;262.2
4156;1;En Riesgo / Inactivos;3;15;434.5
4157;3;Nuevos / Esporádicos;555;2;10.3
4158;0;Leales / Frecuentes;51;5;242.6
4159;0;Leales / Frecuentes;231;7;191.465
4160;0;Leales / Frecuentes;47;7;229.0
4161;2;Campeones / VIP;5;12;541.9
4162;2;Campeones / VIP;24;6;334.2
4163;2;Campeones / VIP;150;11;332.646
4164;0;Leales / Frecuentes;87;4;153.4
4165;0;Leales / Frecuentes;151;8;161.4
4166;0;Leales / Frecuentes;28;4;147.79999999999998
4167;3;Nuevos / Esporádicos;638;1;44.5
4168;0;Leales / Frecuentes;157;4;165.1
4169;2;Campeones / VIP;19;11;387.0
4170;2;Campeones / VIP;19;10;320.9
4171;2;Campeones / VIP;73;12;495.6
4172;2;Campeones / VIP;97;10;464.79999999999995
4173;0;Leales / Frecuentes;6;6;120.25
4174;0;Leales / Frecuentes;117;2;46.4
4175;1;En Riesgo / Inactivos;123;10;908.3000000000001
4176;3;Nuevos / Esporádicos;357;5;109.38
4177;1;En Riesgo / Inactivos;98;17;1182.2
4178;3;Nuevos / Esporádicos;638;1;21.9
4179;2;Campeones / VIP;14;10;492.09999999999997
4180;0;Leales / Frecuentes;234;4;156.1
4181;0;Leales / Frecuentes;151;5;189.0
4182;0;Leales / Frecuentes;124;7;263.5
4183;1;En Riesgo / Inactivos;9;16;505.85
4184;1;En Riesgo / Inactivos;15;19;843.9
4185;2;Campeones / VIP;53;8;502.1
4186;0;Leales / Frecuentes;33;4;76.8
4187;0;Leales / Frecuentes;19;4;143.0
4188;0;Leales / Frecuentes;201;2;65.19999999999999
4189;2;Campeones / VIP;11;10;457.0
4190;3;Nuevos / Esporádicos;348;2;117.69999999999999
4191;2;Campeones / VIP;6;8;208.79999999999998
4192;0;Leales / Frecuentes;36;3;55.3
4193;0;Leales / Frecuentes;230;4;71.4
4194;1;En Riesgo / Inactivos;20;22;1130.71
4195;2;Campeones / VIP;23;7;366.4
4196;3;Nuevos / Esporádicos;290;3;218.1
4197;2;Campeones / VIP;11;11;332.14
4198;1;En Riesgo / Inactivos;72;14;817.16
4199;2;Campeones / VIP;11;9;361.4
4200;1;En Riesgo / Inactivos;40;18;575.6
4201;1;En Riesgo / Inactivos;8;16;735.3
4202;0;Leales / Frecuentes;241;6;272.6
4203;3;Nuevos / Esporádicos;518;3;239.8
4204;1;En Riesgo / Inactivos;24;16;561.2
4205;2;Campeones / VIP;47;9;343.7
4206;0;Leales / Frecuentes;29;6;155.6
4207;0;Leales / Frecuentes;35;4;354.9
4208;0;Leales / Frecuentes;71;4;92.9
4209;2;Campeones / VIP;9;7;302.3
4210;0;Leales / Frecuentes;272;3;53.9
4211;1;En Riesgo / Inactivos;93;14;969.5
4212;2;Campeones / VIP;158;9;424.9
4213;0;Leales / Frecuentes;292;5;415.0
4214;0;Leales / Frecuentes;29;3;185.3
4215;1;En Riesgo / Inactivos;81;13;580.9
4216;0;Leales / Frecuentes;16;3;127.80000000000001
4217;0;Leales / Frecuentes;4;2;104.4
4218;2;Campeones / VIP;25;13;296.62
4219;2;Campeones / VIP;7;8;257.56
4220;2;Campeones / VIP;27;10;528.3
4221;1;En Riesgo / Inactivos;8;20;912.7
4222;0;Leales / Frecuentes;45;4;94.4
4223;0;Leales / Frecuentes;3;6;98.7
4224;0;Leales / Frecuentes;19;5;75.41
4225;0;Leales / Frecuentes;122;5;137.29999999999998
4226;2;Campeones / VIP;4;9;291.0
4227;0;Leales / Frecuentes;83;6;107.39999999999999
4228;0;Leales / Frecuentes;32;6;99.0
4229;1;En Riesgo / Inactivos;29;15;476.15999999999997
4230;2;Campeones / VIP;16;7;280.6
4231;1;En Riesgo / Inactivos;62;14;1120.8
4232;0;Leales / Frecuentes;296;5;467.552
4233;2;Campeones / VIP;89;11;259.9
4234;0;Leales / Frecuentes;61;4;173.6
4235;3;Nuevos / Esporádicos;636;1;9.9
4236;2;Campeones / VIP;28;8;232.36499999999998
4237;2;Campeones / VIP;25;7;275.8
4238;0;Leales / Frecuentes;46;8;189.79
4239;3;Nuevos / Esporádicos;519;2;32.4
4240;2;Campeones / VIP;281;9;397.7
4241;2;Campeones / VIP;42;12;375.8
4242;3;Nuevos / Esporádicos;550;2;17.1
4243;2;Campeones / VIP;83;8;328.8
4244;2;Campeones / VIP;215;13;267.8
4245;3;Nuevos / Esporádicos;422;5;533.3
4246;0;Leales / Frecuentes;79;2;46.900000000000006
4247;0;Leales / Frecuentes;0;7;151.2
4248;0;Leales / Frecuentes;141;4;119.53
4249;0;Leales / Frecuentes;66;6;182.3
4250;0;Leales / Frecuentes;154;7;172.6
4251;0;Leales / Frecuentes;153;8;209.1
4252;0;Leales / Frecuentes;93;6;175.39999999999998
4253;0;Leales / Frecuentes;76;6;154.9
4254;2;Campeones / VIP;23;8;582.3
4255;0;Leales / Frecuentes;21;7;212.8
4256;2;Campeones / VIP;42;14;395.3
4257;1;En Riesgo / Inactivos;14;15;441.09999999999997
4258;2;Campeones / VIP;122;7;350.412
4259;1;En Riesgo / Inactivos;43;17;1417.21
4260;0;Leales / Frecuentes;206;5;163.376
4261;1;En Riesgo / Inactivos;11;12;798.26
4262;2;Campeones / VIP;231;6;647.8
4263;0;Leales / Frecuentes;235;6;174.6
4264;2;Campeones / VIP;6;12;441.9
4265;3;Nuevos / Esporádicos;339;3;114.30000000000001
4266;0;Leales / Frecuentes;263;8;175.2
4267;0;Leales / Frecuentes;216;3;96.9
4268;0;Leales / Frecuentes;155;5;94.0
4269;0;Leales / Frecuentes;293;6;287.2
4270;0;Leales / Frecuentes;94;6;161.29999999999998
4271;2;Campeones / VIP;351;6;830.5
4272;1;En Riesgo / Inactivos;2;12;572.6
4273;0;Leales / Frecuentes;107;4;88.6
4274;2;Campeones / VIP;15;11;268.2
4275;0;Leales / Frecuentes;55;5;132.4
4276;2;Campeones / VIP;55;11;410.6
4277;0;Leales / Frecuentes;108;3;42.432
4278;2;Campeones / VIP;199;7;365.29999999999995
4279;0;Leales / Frecuentes;130;5;136.73
4280;2;Campeones / VIP;3;8;311.4
4281;3;Nuevos / Esporádicos;332;3;183.4
4282;2;Campeones / VIP;24;8;265.6
4283;0;Leales / Frecuentes;179;8;216.3
4284;1;En Riesgo / Inactivos;13;21;589.1519999999999
4285;0;Leales / Frecuentes;20;6;195.6
4286;3;Nuevos / Esporádicos;307;3;79.4
4287;1;En Riesgo / Inactivos;0;11;683.0
4288;2;Campeones / VIP;134;6;564.6
4289;1;En Riesgo / Inactivos;5;19;1319.9
4290;1;En Riesgo / Inactivos;254;12;898.8000000000001
4291;0;Leales / Frecuentes;184;5;224.20000000000002
4292;2;Campeones / VIP;361;8;481.90000000000003
4293;2;Campeones / VIP;140;15;411.3
4294;1;En Riesgo / Inactivos;31;13;1020.1
4295;0;Leales / Frecuentes;31;8;157.39999999999998
4296;2;Campeones / VIP;142;9;286.4
4297;3;Nuevos / Esporádicos;635;1;8.9
4298;2;Campeones / VIP;32;12;391.29999999999995
4299;3;Nuevos / Esporádicos;580;2;57.9
4300;0;Leales / Frecuentes;171;7;243.89999999999998
4301;0;Leales / Frecuentes;30;6;236.5
4302;0;Leales / Frecuentes;57;8;174.4
4303;0;Leales / Frecuentes;196;4;136.2
4304;0;Leales / Frecuentes;136;4;25.5
4305;0;Leales / Frecuentes;0;6;229.09999999999997
4306;1;En Riesgo / Inactivos;21;12;707.3
4307;3;Nuevos / Esporádicos;265;2;32.8
4308;3;Nuevos / Esporádicos;635;1;67.89999999999999
4309;1;En Riesgo / Inactivos;117;19;841.7
4310;0;Leales / Frecuentes;129;7;247.6
4311;0;Leales / Frecuentes;212;2;252.5
4312;2;Campeones / VIP;31;7;326.3
4313;2;Campeones / VIP;5;12;510.74000000000007
4314;0;Leales / Frecuentes;20;7;214.5
4315;1;En Riesgo / Inactivos;13;16;529.848
4316;0;Leales / Frecuentes;74;4;289.2
4317;3;Nuevos / Esporádicos;297;4;101.8
4318;2;Campeones / VIP;21;9;451.1
4319;1;En Riesgo / Inactivos;61;17;431.54
4320;2;Campeones / VIP;38;8;238.5
4321;2;Campeones / VIP;57;6;334.4
4322;0;Leales / Frecuentes;85;5;247.59999999999997
4323;2;Campeones / VIP;18;10;305.4
4324;0;Leales / Frecuentes;211;4;175.09999999999997
4325;1;En Riesgo / Inactivos;58;19;764.1
4326;2;Campeones / VIP;173;9;231.39999999999998
4327;0;Leales / Frecuentes;65;4;185.1
4328;2;Campeones / VIP;170;6;545.4
4329;3;Nuevos / Esporádicos;634;1;283.1
4330;0;Leales / Frecuentes;81;8;145.0
4331;2;Campeones / VIP;137;8;356.7
4332;0;Leales / Frecuentes;199;3;179.89999999999998
4333;0;Leales / Frecuentes;9;6;128.52
4334;0;Leales / Frecuentes;67;6;234.10000000000002
4335;2;Campeones / VIP;124;12;521.61
4336;3;Nuevos / Esporádicos;296;2;185.27599999999998
4337;3;Nuevos / Esporádicos;514;3;63.0
4338;2;Campeones / VIP;146;12;462.42
4339;3;Nuevos / Esporádicos;392;3;152.7
4340;2;Campeones / VIP;231;7;735.1
4341;3;Nuevos / Esporádicos;325;6;304.9
4342;2;Campeones / VIP;57;8;301.8
4343;0;Leales / Frecuentes;23;6;273.59999999999997
4344;3;Nuevos / Esporádicos;634;1;28.799999999999997
4345;0;Leales / Frecuentes;86;3;72.6
4346;2;Campeones / VIP;9;11;376.62
4347;1;En Riesgo / Inactivos;38;14;984.0600000000001
4348;2;Campeones / VIP;86;10;351.4
4349;0;Leales / Frecuentes;179;2;30.2
4350;3;Nuevos / Esporádicos;338;4;261.5
4351;3;Nuevos / Esporádicos;371;3;56.800000000000004
4352;0;Leales / Frecuentes;93;4;121.8
4353;1;En Riesgo / Inactivos;32;17;967.6999999999999
4354;2;Campeones / VIP;148;10;210.7
4355;2;Campeones / VIP;282;4;748.7
4356;0;Leales / Frecuentes;48;6;182.2
4357;1;En Riesgo / Inactivos;47;19;801.0699999999999
4358;0;Leales / Frecuentes;30;4;59.2
4359;0;Leales / Frecuentes;155;4;40.1
4360;3;Nuevos / Esporádicos;344;4;97.1
4361;1;En Riesgo / Inactivos;6;16;769.3
4362;2;Campeones / VIP;153;9;229.522
4363;2;Campeones / VIP;82;9;619.7
4364;3;Nuevos / Esporádicos;634;1;61.7
4365;2;Campeones / VIP;161;10;344.6
4366;0;Leales / Frecuentes;192;4;207.5
4367;1;En Riesgo / Inactivos;133;12;850.1
4368;2;Campeones / VIP;21;10;414.3
4369;0;Leales / Frecuentes;136;2;92.3
4370;0;Leales / Frecuentes;11;6;229.4
4371;2;Campeones / VIP;29;9;213.4
4372;0;Leales / Frecuentes;1;6;94.1
4373;0;Leales / Frecuentes;2;4;303.8
4374;1;En Riesgo / Inactivos;7;11;628.5
4375;1;En Riesgo / Inactivos;14;14;481.63399999999996
4376;0;Leales / Frecuentes;223;4;156.89999999999998
4377;3;Nuevos / Esporádicos;633;1;103.6
4378;0;Leales / Frecuentes;141;4;60.22
4379;0;Leales / Frecuentes;14;7;104.3
4380;0;Leales / Frecuentes;132;2;33.0
4381;3;Nuevos / Esporádicos;633;1;14.8
4382;2;Campeones / VIP;11;13;466.6
4383;0;Leales / Frecuentes;140;5;71.0
4384;0;Leales / Frecuentes;37;6;198.4
4385;0;Leales / Frecuentes;244;5;117.9
4386;0;Leales / Frecuentes;54;6;94.092
4387;2;Campeones / VIP;80;11;241.76
4388;0;Leales / Frecuentes;28;2;13.599999999999998
4389;0;Leales / Frecuentes;95;6;204.39999999999998
4390;0;Leales / Frecuentes;98;4;74.8
4391;0;Leales / Frecuentes;155;4;149.815
4392;0;Leales / Frecuentes;96;3;40.1
4393;3;Nuevos / Esporádicos;266;2;49.6
